Hour,Consumption Sma (kWh/h),Consumption Saft (kWh/h),Turbine Production (kWh/h),DH plant Consumption (kWh/h),FCR-N (EUR/MW),FCR-N (MW),FCR-D up (EUR/MW),FCR-D up (MW),FCR-D down (EUR/MW),FCR-D down (MW),Irradiance (Wh/m2),Day Ahead (EUR/MWh)
2021-04-06 01:00:00,89.60000000000001,2166.4,1592.0,512.0,17.7953735598456,0.0,25.9170210991338,0.0,0.0,0.0,0.0,13.9
2021-04-06 02:00:00,99.8,2172.4,1696.0000000000002,568.0000000000002,17.7262432046332,0.0,26.6815764252001,0.0,0.0,0.0,0.0,12.37
2021-04-06 03:00:00,102.0,2178.4,2232.0,567.9999999999998,17.7738116679537,0.0,27.1932,0.0,0.0,0.0,0.0,14.19
2021-04-06 04:00:00,116.7,2058.4000000000005,824.0000000000001,528.0,18.4435893050193,0.0,27.1515565078077,0.0,0.0,0.0,0.0,15.64
2021-04-06 05:00:00,138.8,2028.4,800.0,544.0,18.3344037174721,0.0,27.042203400528,0.0,0.0,0.0,51.78236805771727,19.68
2021-04-06 06:00:00,142.10000000000002,2106.0000000000005,816.0,544.0,18.0936921440195,2.2,26.9167716658665,0.0,0.0,0.0,191.44724195541153,41.22
2021-04-06 07:00:00,135.0,2124.0,1400.0000000000002,560.0000000000002,18.4774947201337,2.2,27.2482767035079,0.0,0.0,0.0,336.0750725171077,44.01
2021-04-06 08:00:00,125.8,2130.0,2784.0000000000005,504.0,20.7396151443186,2.2,26.4198879568442,0.0,0.0,0.0,462.8553152354674,53.92
2021-04-06 09:00:00,130.00000000000003,2190.0,3648.0,496.0,18.6321099317406,2.2,27.2006773733389,0.0,0.0,0.0,560.2932114940213,39.85
2021-04-06 10:00:00,152.4,2238.0,3704.0,496.0,17.0013268108108,2.2,25.7499197824797,0.0,0.0,0.0,620.809297469196,33.94
2021-04-06 11:00:00,146.8,2172.0,3688.0,488.0,16.7040303436293,2.2,25.7747965266317,0.0,0.0,0.0,639.9335329532175,28.67
2021-04-06 12:00:00,120.60000000000001,2172.0,3064.0,480.0,16.5935199150579,2.2,25.6706136361852,0.0,0.0,0.0,616.2906527524141,20.88
2021-04-06 13:00:00,143.3,2154.0,3360.0,495.99999999999955,16.98326,2.2,27.0322900988264,0.0,0.0,0.0,551.6289537303992,18.1
2021-04-06 14:00:00,185.8,2220.0,3664.0,496.0,17.143546,2.2,26.956886747441,0.0,0.0,0.0,450.78189619917646,17.71
2021-04-06 15:00:00,198.0,2244.0,3456.0,464.0,17.1511190483271,2.2,26.8995110354101,0.0,0.0,0.0,321.70291666024264,17.61
2021-04-06 16:00:00,172.4,2310.0,3368.0000000000005,456.00000000000045,17.4855173234201,2.2,25.6577250079383,0.0,0.0,0.0,176.4669062046024,20.26
2021-04-06 17:00:00,181.5,2424.0,3320.0000000000005,416.0,17.6419005018587,2.2,26.2242349776313,0.0,0.0,0.0,40.4971809583341,38.73
2021-04-06 18:00:00,178.8,2328.4000000000005,3512.0,472.0,17.0327019131833,2.2,26.429259508159,0.0,0.0,0.0,0.0,41.89
2021-04-06 19:00:00,171.8,2478.8,2744.0,512.0,17.0965040758294,2.2,26.3898286742172,0.0,0.0,0.0,0.0,43.1
2021-04-06 20:00:00,160.8,2466.8,2680.0,576.0,17.1981605637066,2.2,26.5887832828392,0.0,0.0,0.0,0.0,41.52
2021-04-06 21:00:00,160.2,2394.4,3464.0,496.0,17.9959527139722,2.2,27.3364916955017,0.0,0.0,0.0,0.0,41.25
2021-04-06 22:00:00,168.10000000000002,2556.4,3448.0,496.0,17.9569915910753,1.3,27.5947408139535,0.0,0.0,0.0,0.0,40.34
2021-04-06 23:00:00,156.8,2544.4,2736.0,496.0,17.6843016356877,1.3,27.5020082331477,0.0,0.0,0.0,0.0,39.94
2021-04-07 00:00:00,132.5,2460.4,2120.0,496.0,18.7274653977695,0.0,27.8927493230769,0.0,0.0,0.0,0.0,17.49
2021-04-07 01:00:00,116.60000000000001,2454.4,2352.0000000000005,512.0000000000005,18.2410815907336,0.0,26.6649102833766,0.0,0.0,0.0,0.0,16.93
2021-04-07 02:00:00,114.4,2376.8000000000006,2856.0000000000005,496.00000000000045,18.1881926254826,0.0,26.8557301588595,0.0,0.0,0.0,0.0,16.85
2021-04-07 03:00:00,111.2,2394.4,1704.0000000000002,512.0000000000002,18.2033069305019,0.0,26.8948162828947,0.0,0.0,0.0,0.0,16.98
2021-04-07 04:00:00,126.40000000000002,2298.4,1912.0000000000002,512.0,18.6934380246914,0.0,26.582124939759,0.0,0.0,0.0,0.0,17.31
2021-04-07 05:00:00,135.10000000000002,2400.0,1872.0,512.0,18.4554203494424,1.2,26.2641916195373,0.0,0.0,0.0,56.56836654014293,33.5
2021-04-07 06:00:00,137.9,2466.4,3152.0,552.0,18.4528184163569,1.2,26.3340588579077,0.0,0.0,0.0,197.16196251075917,57.34
2021-04-07 07:00:00,141.20000000000005,2430.0,3768.0000000000005,544.0000000000005,17.9919717026022,2.2,26.6105739527027,0.0,0.0,0.0,341.6858102164112,77.88
2021-04-07 08:00:00,147.10000000000002,2358.0,3696.0,528.0,19.6451950074349,2.2,26.0528418817546,0.0,0.0,0.0,468.20502566456645,82.47
2021-04-07 09:00:00,145.90000000000003,2436.4,3240.0,536.0,17.3215760579151,1.2,26.1537476567926,0.0,0.0,0.0,565.3555367583858,65.12
2021-04-07 10:00:00,139.60000000000002,2538.0000000000005,3552.0,560.0,16.319369245283,1.2,24.9843212820513,0.0,0.0,0.0,625.6015842796036,54.6
2021-04-07 11:00:00,141.60000000000002,2628.0,2760.0000000000005,528.0000000000005,16.3056407335907,1.2,24.8237765003737,0.0,0.0,0.0,644.4983460048733,51.07
2021-04-07 12:00:00,134.4,2604.4,3456.0,559.9999999999995,16.3385749842271,1.2,25.3875988661229,0.0,0.0,0.0,620.6881163168746,41.3
2021-04-07 13:00:00,171.6,2616.0,3544.0,480.0,16.4833643107477,1.2,26.1118450750489,0.0,0.0,0.0,555.9303527218788,40.68
2021-04-07 14:00:00,201.70000000000002,2658.0,3384.0000000000005,472.00000000000045,16.3853275787019,1.2,26.0872446710526,0.0,0.0,0.0,455.06104776521164,39.97
2021-04-07 15:00:00,201.6,2514.0000000000005,2176.0,503.9999999999998,16.2371395813954,1.2,25.4776599176776,0.0,0.0,0.0,326.0170377996953,39.83
2021-04-07 16:00:00,179.3,2424.4,2952.0,464.0,16.3286035746437,1.2,25.6680503681788,0.0,0.0,0.0,180.77371029199935,39.93
2021-04-07 17:00:00,175.20000000000002,2454.0,3384.0000000000005,456.00000000000045,16.333021971831,1.2,25.6841160118655,0.0,0.0,0.0,43.913878649775825,40.25
2021-04-07 18:00:00,166.20000000000002,2466.4,3432.0000000000005,472.00000000000045,16.4220116542751,2.2,26.0184260738832,0.0,0.0,0.0,0.0,46.4
2021-04-07 19:00:00,164.0,2520.8,3496.0,480.0,16.4145689405204,2.2,25.4922679375,0.0,0.0,0.0,0.0,55.5
2021-04-07 20:00:00,139.5,2472.4,3400.0,480.0,16.4254128178439,2.2,25.3596141786914,0.0,0.0,0.0,0.0,48.11
2021-04-07 21:00:00,151.29999999999998,2454.4,3496.0,472.0,16.4322538212635,2.2,26.1696991446541,0.0,0.0,0.0,0.0,45.09
2021-04-07 22:00:00,150.20000000000002,2526.8000000000006,3128.0,480.0,16.4642723312883,2.2,26.6715478208699,0.0,0.0,0.0,0.0,40.93
2021-04-07 23:00:00,125.20000000000002,2544.4,1856.0,496.0,16.8399437249071,1.2,26.3904416700446,0.0,0.0,0.0,0.0,37.82
2021-04-08 00:00:00,104.70000000000002,2370.4,1576.0,504.0,18.8848298141264,0.0,28.0185971891403,0.0,0.0,0.0,0.0,38.6
2021-04-08 01:00:00,92.4,2442.4,1840.0,528.0,18.7803121544402,0.0,26.5064477777778,0.0,0.0,0.0,0.0,37.08
2021-04-08 02:00:00,101.9,2382.4,1384.0000000000002,536.0000000000001,18.7423546486487,0.0,26.701701091987,0.0,0.0,0.0,0.0,36.85
2021-04-08 03:00:00,103.10000000000002,2376.4000000000005,840.0,552.0,18.7490254054054,0.0,27.25043,0.0,0.0,0.0,0.0,38.97
2021-04-08 04:00:00,116.60000000000002,2346.4,792.0,536.0,18.6786121428571,0.0,26.9629573005124,0.0,0.0,0.0,0.0,38.94
2021-04-08 05:00:00,133.20000000000002,2430.4,1384.0000000000002,552.0000000000001,19.3523201156961,1.0,26.777617715959,0.0,0.0,0.0,61.41259428576921,40.31
2021-04-08 06:00:00,137.8,2610.0,3520.0,552.0,19.5864272294844,2.0,26.4951125104603,0.0,0.0,0.0,202.82751312666784,59.49
2021-04-08 07:00:00,147.20000000000002,2586.0000000000005,2952.0,472.0,18.5772307434944,2.5,27.8840438452237,0.0,0.0,0.0,347.23182537268536,79.86
2021-04-08 08:00:00,139.9,2556.0,3280.0000000000005,464.0,19.3562201784387,2.5,28.4400249090909,0.0,0.0,0.0,473.4849402673424,99.26
2021-04-08 09:00:00,134.89999999999998,2550.0000000000005,2848.0000000000005,432.00000000000045,18.3788989266409,1.5,27.2729460463811,0.0,0.0,0.0,570.3463831470024,66.49
2021-04-08 10:00:00,128.7,2562.0000000000005,2320.0,456.0,16.5839485405405,2.5,26.1186591892404,0.0,0.0,0.0,630.3230109107657,59.71
2021-04-08 11:00:00,117.0,2556.0,2368.0000000000005,392.0000000000002,16.4861778069498,2.5,25.6086531563145,0.0,0.0,0.0,648.9948923818732,58.53
2021-04-08 12:00:00,149.3,2520.0,2928.0,448.0,16.4149826833977,2.5,25.4830322033898,0.0,0.0,0.0,625.0216235356926,54.24
2021-04-08 13:00:00,159.8,2208.0,2200.0,408.0,16.7266607782101,2.5,26.821396670247,0.0,0.0,0.0,560.1735267492709,41.17
2021-04-08 14:00:00,188.7,2280.0000000000005,2200.0,408.0,16.7132631747212,1.5,26.8046827479567,0.0,0.0,0.0,459.288855987474,39.99
2021-04-08 15:00:00,175.20000000000002,2442.0,2456.0,416.0,16.8018118320611,1.5,26.5291089539562,0.0,0.0,0.0,330.28805527182266,38.87
2021-04-08 16:00:00,153.9,2448.4,3032.0,440.0,16.7122936462882,1.5,26.33729,0.0,0.0,0.0,185.05141560416752,38.09
2021-04-08 17:00:00,182.3,2508.0,3072.0,456.0,16.7778996946565,1.5,25.9903460077353,0.0,0.0,0.0,47.38422223927412,39.97
2021-04-08 18:00:00,178.9,2442.4,3464.0,552.0,16.6951016133829,1.5,26.1750008077994,0.0,0.0,0.0,0.0,40.08
2021-04-08 19:00:00,173.70000000000002,2538.4000000000005,2816.0000000000005,520.0,16.7183796070039,1.5,26.3548132434168,0.0,0.0,0.0,0.0,40.36
2021-04-08 20:00:00,168.5,2550.8000000000006,2736.0,536.0,16.7208590183093,1.5,26.6088624466939,0.0,0.0,0.0,0.0,39.38
2021-04-08 21:00:00,158.8,2430.4,2072.0,504.0,16.6201248513011,1.5,25.9005942254647,0.0,0.0,0.0,0.0,37.02
2021-04-08 22:00:00,184.2,2502.4,896.0,487.99999999999994,16.6275144981413,0.7,25.8909102650416,0.0,0.0,0.0,0.0,20.47
2021-04-08 23:00:00,151.0,2466.8,800.0,544.0,16.7470714498141,0.0,25.2604207621777,0.0,0.0,0.0,0.0,18.27
2021-04-09 00:00:00,122.8,2340.4,784.0,520.0,18.8689446042363,0.0,27.2203068635651,0.0,0.0,0.0,0.0,17.71
2021-04-09 01:00:00,111.5,2340.4,792.0,456.0,18.5330064478764,0.0,25.8551362172524,0.0,0.0,0.0,0.0,15.29
2021-04-09 02:00:00,102.19999999999999,2364.4000000000005,840.0,440.0,18.4872653667954,0.0,25.8166009840256,0.0,0.0,0.0,0.0,14.46
2021-04-09 03:00:00,108.9,2256.4,808.0000000000001,488.0000000000001,18.4991866023166,0.0,26.5750206497386,0.0,0.0,0.0,0.0,14.32
2021-04-09 04:00:00,121.0,2178.4,800.0,520.0,18.832544996139,0.0,26.869230010917,0.0,0.0,0.0,0.0,14.68
2021-04-09 05:00:00,140.2,2322.4,1136.0000000000002,552.0000000000001,18.592065598513,0.0,26.7282661498439,0.0,0.0,0.0,66.30115467922833,17.01
2021-04-09 06:00:00,171.7,2406.0,2976.0,560.0,19.9945751486989,0.8,26.2349310049924,0.0,0.0,0.0,208.4407574899584,19.42
2021-04-09 07:00:00,175.29999999999998,2316.0000000000005,3272.0000000000005,520.0000000000005,19.0554939185751,1.7,26.5609524554625,0.0,0.0,0.0,352.7110034700862,24.95
2021-04-09 08:00:00,161.4,2244.4,3536.0,488.0,20.8392633624454,1.5,26.5571584640999,0.0,0.0,0.0,478.69331931630745,36.71
2021-04-09 09:00:00,159.6,2358.0,3528.0,480.0,17.628398106375,1.5,25.9775454081633,0.0,0.0,0.0,575.2643015131848,30.18
2021-04-09 10:00:00,167.3,2352.4000000000005,3440.0,472.0,17.2456495812901,1.5,25.946509273021,0.0,0.0,0.0,634.9723815430588,22.56
2021-04-09 11:00:00,167.60000000000002,2382.0,3472.0,472.0,17.1344794341758,1.5,25.89376,0.0,0.0,0.0,653.4221859251497,20.23
2021-04-09 12:00:00,178.7,2544.0,3016.0,432.0,17.1145549498069,1.5,25.91395,0.0,0.0,0.0,629.2903418011102,19.34
2021-04-09 13:00:00,213.90000000000003,2424.4,3008.0,440.0,17.225070929368,1.5,27.01757,0.0,0.0,0.0,564.3577295669576,18.54
2021-04-09 14:00:00,224.1,2646.0,2848.0000000000005,480.0,17.2246094237918,0.7,26.7572244094488,0.0,0.0,0.0,463.46458312453353,16.46
2021-04-09 15:00:00,226.3,2502.0,2512.0,488.0,17.2674422081784,0.7,26.7804175721308,0.0,0.0,0.0,334.51512985388814,15.64
2021-04-09 16:00:00,225.4,2448.0,2616.0,408.0,17.2107807434944,0.7,24.9819791110637,0.0,0.0,0.0,189.29865940113072,16.51
2021-04-09 17:00:00,193.29999999999998,2358.4,2848.0000000000005,416.00000000000045,17.4113493457249,0.7,25.4353974595644,0.0,0.0,0.0,50.900279464433765,18.44
2021-04-09 18:00:00,170.9,2340.0,3200.0,423.99999999999955,16.9438233828996,1.7,25.6036532929164,0.0,0.0,0.0,0.0,20.03
2021-04-09 19:00:00,169.60000000000002,2352.8000000000006,3448.0,448.0,17.1844524163569,1.7,27.904897108021,0.0,0.0,0.0,0.0,26.75
2021-04-09 20:00:00,158.00000000000003,2436.8,2704.0,456.0,16.9587801858736,1.7,29.8415940670927,0.0,0.0,0.0,0.0,20.68
2021-04-09 21:00:00,148.9,2388.4,952.0000000000001,424.0000000000001,16.9664605947955,1.7,31.9258865495208,0.0,0.0,0.0,0.0,20.36
2021-04-09 22:00:00,152.20000000000002,2316.4000000000005,816.0,424.0,17.0913727583643,0.8,31.9379647058824,0.0,0.0,0.0,0.0,18.41
2021-04-09 23:00:00,145.3,2382.4,856.0000000000001,432.00000000000006,16.7097352379182,0.0,31.2195775882353,0.0,0.0,0.0,0.0,16.71
2021-04-10 00:00:00,138.6,2352.4000000000005,832.0000000000001,448.0000000000001,17.774849210728,0.0,28.128587922817,0.0,0.0,0.0,0.0,18.48
2021-04-10 01:00:00,122.19999999999999,2364.8000000000006,784.0,448.0,17.4667181818182,0.0,27.2332726553051,0.0,0.0,0.0,0.0,18.26
2021-04-10 02:00:00,120.6,2304.4000000000005,776.0,464.0,17.4345343889566,0.0,27.3313661575267,0.0,0.0,0.0,0.0,17.93
2021-04-10 03:00:00,119.10000000000002,2226.4,784.0,495.99999999999994,17.480861733871,0.0,26.5309688144437,0.0,0.0,0.0,0.0,18.43
2021-04-10 04:00:00,115.20000000000002,2184.4,776.0,472.0,17.6096925595238,0.0,26.7673632829333,0.0,0.0,0.0,0.0,19.15
2021-04-10 05:00:00,100.60000000000001,2400.0,784.0,495.99999999999994,17.6318427657841,0.0,27.04624,0.0,0.0,0.0,71.22152057907866,18.39
2021-04-10 06:00:00,101.0,2412.4,1944.0000000000002,448.0000000000002,17.3247580313725,0.0,26.29227,0.0,0.0,0.0,213.99869760705798,18.79
2021-04-10 07:00:00,98.0,2382.0,3352.0000000000005,456.0,17.2395901263941,0.0,27.21256,0.0,0.0,0.0,358.12130418911266,19.32
2021-04-10 08:00:00,100.20000000000002,2322.0,3056.0,440.0,17.546378204461,0.0,27.73674,0.0,0.0,0.0,483.82849069281946,60.78
2021-04-10 09:00:00,96.69999999999999,2376.0000000000005,2480.0,464.0,17.454113962124,0.0,27.62965,0.0,0.0,0.0,580.1079061588238,61.94
2021-04-10 10:00:00,114.30000000000001,2118.0,2568.0,464.0,17.0427533063537,0.0,26.3210364361269,0.0,0.0,0.0,639.5485578019291,59.44
2021-04-10 11:00:00,102.2,2262.0,1936.0000000000002,344.0000000000002,16.9574566532258,0.0,26.4847634683445,0.0,0.0,0.0,657.7792899165792,59.46
2021-04-10 12:00:00,94.5,2160.0,1704.0000000000002,344.0000000000002,16.9297156007905,0.0,26.5668500769823,0.0,0.0,0.0,633.4934784207353,57.52
2021-04-10 13:00:00,86.80000000000001,2232.0,1568.0,336.0,17.0845679146341,0.0,27.2989300121359,0.0,0.0,0.0,568.4822445024738,51.24
2021-04-10 14:00:00,81.10000000000001,2244.0,1416.0000000000002,320.0000000000002,17.1753029493671,0.0,27.39717,0.0,0.0,0.0,467.58751085820444,48.88
2021-04-10 15:00:00,74.60000000000001,2226.0,1384.0000000000002,320.0000000000002,17.1929836,0.0,26.8303556026253,0.0,0.0,0.0,338.69743447779894,18.88
2021-04-10 16:00:00,68.7,2244.0,1312.0,312.0,17.0943957272727,0.0,27.26605,0.0,0.0,0.0,193.51411271137889,45.03
2021-04-10 17:00:00,69.2,2316.0000000000005,1472.0,319.9999999999998,18.2355812713755,0.7,27.60372,0.0,0.0,0.0,54.45473468701291,56.13
2021-04-10 18:00:00,73.9,2334.4,2272.0000000000005,376.0000000000002,18.622329330855,2.5,27.13101,0.0,0.0,0.0,0.0,60.88
2021-04-10 19:00:00,91.6,2364.4000000000005,3080.0,432.0,18.0419271003717,1.5,27.51404,0.0,0.0,0.0,0.0,65.11
2021-04-10 20:00:00,103.9,2394.8,3560.0,448.0,16.9500994386617,1.5,27.3303471892336,0.0,0.0,0.0,0.0,63.48
2021-04-10 21:00:00,108.8,2472.4,3624.0,448.0,16.7989572490706,1.5,27.1678502604803,0.0,0.0,0.0,0.0,60.08
2021-04-10 22:00:00,109.5,2460.4,3528.0,448.0,16.8753497806691,1.5,27.58776,0.0,0.0,0.0,0.0,53.31
2021-04-10 23:00:00,106.0,2412.4,3400.0,456.0,16.8071358884758,1.5,26.1724619895182,0.0,0.0,0.0,0.0,48.42
2021-04-11 00:00:00,100.30000000000001,2322.8,3344.0000000000005,448.0,17.3278243457249,1.7,28.1948765489369,0.0,0.0,0.0,0.0,50.44
2021-04-11 01:00:00,97.2,2292.4000000000005,3552.0,464.0,17.1542983474903,0.0,25.7665564155084,0.0,0.0,0.0,0.0,45.22
2021-04-11 02:00:00,95.60000000000001,2280.4000000000005,3560.0,456.0,17.2661958764479,0.0,25.6854524096386,0.0,0.0,0.0,0.0,41.4
2021-04-11 03:00:00,97.50000000000001,2232.4,3344.0000000000005,448.0,17.3051582818533,0.0,26.62062,0.0,0.0,0.0,0.0,43.96
2021-04-11 04:00:00,105.2,2160.4,3184.0,464.0,17.291219984556,0.0,26.62617,0.0,0.0,0.0,0.12268678227309568,22.06
2021-04-11 05:00:00,91.30000000000001,2058.0000000000005,3568.0,464.0,17.2309347876448,0.0,26.521399496492,0.0,0.0,0.0,76.16237511697878,40.97
2021-04-11 06:00:00,109.5,2214.4,3400.0,432.0,16.921621027027,0.0,26.6070905915493,0.0,0.0,0.0,219.4984611160021,41.81
2021-04-11 07:00:00,124.0,2328.0000000000005,3312.0000000000005,424.0,17.0421065204461,0.0,27.14537,0.0,0.0,0.0,363.4607557435403,40.87
2021-04-11 08:00:00,85.4,2286.0,3448.0,448.0,16.9411288921933,0.0,27.18007,0.0,0.0,0.0,488.88884555169983,44.54
2021-04-11 09:00:00,123.4,2322.4,3560.0,480.0,17.0788562527881,0.0,27.129894904943,0.0,0.0,0.0,584.8758719406339,45.26
2021-04-11 10:00:00,125.2,2328.0000000000005,3384.0000000000005,504.00000000000045,16.8396754826255,0.0,26.0629278303199,0.0,0.0,0.0,644.0504575009338,44.82
2021-04-11 11:00:00,87.80000000000001,2304.0000000000005,3088.0,424.0,16.911577,0.0,26.0022173489804,0.0,0.0,0.0,662.0653176155519,46.62
2021-04-11 12:00:00,119.6,2382.4,3632.0,432.0,16.99644503861,0.0,25.4244581579961,0.0,0.0,0.0,637.6302829761494,44.56
2021-04-11 13:00:00,114.30000000000001,2514.0000000000005,3584.0,440.0,17.0978388841699,0.0,26.4137152733243,0.0,0.0,0.0,572.5463885239374,22.07
2021-04-11 14:00:00,81.2,2442.0,3000.0,456.0,16.8705125830116,0.0,27.0221410312862,0.0,0.0,0.0,471.6569457481487,21.78
2021-04-11 15:00:00,86.60000000000001,2466.4,1176.0000000000002,456.0000000000002,17.3717363320463,0.0,26.9078065606438,0.0,0.0,0.0,342.8341605427634,22.59
2021-04-11 16:00:00,90.2,2460.0,2192.0,464.0,17.2092255687732,0.0,26.4405794177942,0.0,0.0,0.0,197.69648438899415,23.07
2021-04-11 17:00:00,82.7,2496.4,3304.0000000000005,432.0,17.734214401487,0.0,26.4038870541831,0.0,0.0,0.0,58.040841726417206,24.9
2021-04-11 18:00:00,79.8,2466.0,2936.0,432.0,17.5029701078067,0.7,26.4935734782609,0.0,0.0,0.0,0.0,47.04
2021-04-11 19:00:00,97.80000000000001,2604.8,3472.0,480.0,17.6537774907063,0.7,27.7493643923749,0.0,0.0,0.0,0.0,60.55
2021-04-11 20:00:00,98.0,2587.6000000000004,3568.0,472.0,17.2812023197026,0.7,28.2397445040682,0.0,0.0,0.0,0.0,65.62
2021-04-11 21:00:00,92.7,2697.2,3392.0000000000005,472.00000000000045,17.4525246208178,0.7,29.4230781395349,0.0,0.0,0.0,0.0,60.86
2021-04-11 22:00:00,93.6,2703.2,3576.0,464.0,17.1301274349442,0.7,28.1547525703747,0.0,0.0,0.0,0.0,31.1
2021-04-11 23:00:00,86.89999999999999,2661.2,3384.0000000000005,472.00000000000045,16.8028029962825,0.0,27.3653538636364,0.0,0.0,0.0,0.0,22.6
2021-04-12 00:00:00,88.80000000000001,2504.8,2992.0,440.0,18.5085633457249,0.0,27.4190347490796,0.0,0.0,0.0,0.0,20.82
2021-04-12 01:00:00,91.80000000000001,2539.2000000000003,2880.0,440.0,18.3509857297297,0.0,27.11512,0.0,0.0,0.0,0.0,20.69
2021-04-12 02:00:00,101.5,2562.4000000000005,3064.0,472.0,18.0908725173745,0.0,27.04236,0.0,0.0,0.0,0.0,20.54
2021-04-12 03:00:00,116.89999999999999,2526.4000000000005,3296.0000000000005,488.0,18.016204972973,0.0,26.9702531164032,0.0,0.0,0.0,0.0,20.61
2021-04-12 04:00:00,128.70000000000002,2322.4,3128.0,472.0,18.6167666177606,0.0,26.8852792025124,0.0,0.0,0.0,0.39037536696329234,20.76
2021-04-12 05:00:00,133.5,2694.0,2864.0000000000005,512.0,18.549889133829,1.1,26.4819190729823,0.0,0.0,0.0,81.11346780243169,23.22
2021-04-12 06:00:00,163.2,2718.4,2952.0,536.0,18.3521666987952,1.8,27.6244798657866,0.0,0.0,0.0,224.93728983224696,41.62
2021-04-12 07:00:00,158.20000000000002,2856.0000000000005,3264.0000000000005,464.0,18.1480158616601,1.7,29.1207585833884,0.0,0.0,0.0,368.7274495782553,54.16
2021-04-12 08:00:00,155.79999999999998,2748.0,3400.0,520.0,18.3249348252788,2.8,28.7355462805288,0.0,0.0,0.0,493.8728340253516,68.28
2021-04-12 09:00:00,179.7,2616.4,2992.0,464.0,17.9301766949807,1.7,28.2232028639371,0.0,0.0,0.0,589.5669308720072,72.66
2021-04-12 10:00:00,160.1,2712.0,2584.0,456.0,17.0036733204633,1.7,26.4715874460775,0.0,0.0,0.0,648.4770523818228,64.21
2021-04-12 11:00:00,195.3,2724.0,2520.0,432.0,16.9885534362934,1.7,26.4259561191749,0.0,0.0,0.0,666.279431209869,65.04
2021-04-12 12:00:00,202.3,2700.0,2680.0,464.0,17.1032943629344,2.7,25.86015778526,0.0,0.0,0.0,641.7000474735468,49.27
2021-04-12 13:00:00,203.70000000000002,2640.0,2584.0,432.0,17.3622786065574,1.7,26.8984499113475,0.0,0.0,0.0,576.549513503666,44.36
2021-04-12 14:00:00,219.30000000000004,2730.0,2584.0,416.0,18.4392218252788,2.7,27.19462,0.0,0.0,0.0,475.6722214764306,39.09
2021-04-12 15:00:00,222.0,2652.4,3344.0000000000005,448.0,18.6719000037175,2.7,27.0707968470434,0.0,0.0,0.0,346.92452069452776,38.94
2021-04-12 16:00:00,206.60000000000002,2616.0,2800.0000000000005,432.0,17.3814518888889,1.7,26.3794539271435,0.0,0.0,0.0,201.84452189809957,40.71
2021-04-12 17:00:00,184.2,2568.0,2912.0,424.0,17.8785497992565,2.8,26.4119498206774,0.0,0.0,0.0,61.652376204632134,44.7
2021-04-12 18:00:00,160.2,2526.4000000000005,3376.0000000000005,488.0,17.4165689516729,1.7,26.2628697105898,0.0,0.0,0.0,0.0,46.07
2021-04-12 19:00:00,153.3,2544.4,3024.0,504.0,17.4031704312268,2.8,26.3354304456094,0.0,0.0,0.0,0.0,50.04
2021-04-12 20:00:00,149.60000000000002,2526.8000000000006,3432.0000000000005,496.00000000000045,17.2041302259414,2.7,26.4693218306688,0.0,0.0,0.0,0.0,46.95
2021-04-12 21:00:00,164.0,2610.4,3256.0,495.99999999999955,17.5450731111111,1.0,26.73675,0.0,0.0,0.0,0.0,55.12
2021-04-12 22:00:00,166.70000000000002,2682.4,3096.0,464.0,18.6100288294314,0.0,26.8215898673513,0.0,0.0,0.0,0.0,39.51
2021-04-12 23:00:00,129.5,2682.8,1544.0,472.0,18.6775742304833,0.0,26.5806343089431,0.0,0.0,0.0,0.0,22.09
2021-04-13 00:00:00,118.1,2520.4,1096.0,535.9999999999999,18.9495786988848,0.0,26.9271147710976,0.0,0.0,0.0,0.0,21.8
2021-04-13 01:00:00,101.20000000000002,2724.4,800.0,464.0,18.1295913899614,0.0,25.8888571412214,0.0,0.0,0.0,0.0,21.7
2021-04-13 02:00:00,107.30000000000001,2658.4,848.0000000000001,520.0000000000001,18.3163681003861,0.0,26.2741128214492,0.0,0.0,0.0,0.0,21.66
2021-04-13 03:00:00,110.80000000000001,2604.4,800.0,456.0,18.3834839189189,0.0,26.1322244634859,0.0,0.0,0.0,0.0,21.92
2021-04-13 04:00:00,120.4,2436.4,792.0,495.99999999999994,18.3355236370656,1.1,25.9877333164656,0.0,0.0,0.0,0.826847996773983,22.28
2021-04-13 05:00:00,136.9,2322.0,1288.0,472.0,18.4677461672862,1.1,26.0902508875238,0.0,0.0,0.0,86.06548723039296,35.48
2021-04-13 06:00:00,173.29999999999998,2328.4000000000005,3712.0,544.0,18.7701873228346,1.7,27.1039118642513,0.0,0.0,0.0,230.31253064528664,64.4
2021-04-13 07:00:00,182.7,2322.0,3512.0,496.0,19.0445637211896,2.8,28.1360653481221,0.0,0.0,0.0,373.91953662508325,72.97
2021-04-13 08:00:00,161.5,2280.4000000000005,2704.0,456.0,18.8652235724907,2.8,27.9655090102963,0.0,0.0,0.0,498.77896216488904,75.12
2021-04-13 09:00:00,172.2,2286.0,3256.0,495.99999999999955,17.6838478571429,2.7,26.9676570978673,0.0,0.0,0.0,594.1798695380746,51.47
2021-04-13 10:00:00,150.6,2430.0,3464.0,472.0,16.8557412355212,2.7,26.0321182707775,0.0,0.0,0.0,652.827366037824,45.77
2021-04-13 11:00:00,126.5,2466.4,3264.0000000000005,448.0,16.8100243899614,1.7,26.0786291018641,0.0,0.0,0.0,670.4208403154784,45.4
